0.458524036513,0.467946551722
0.427851851852,0.572148148148
0.548387096774,0.451612903226
0.428571428571,0.571428571429
0.819277108434,0.180722891566
0.377049180328,0.622950819672
0.22,0.78
0.509803921569,0.490196078431
0.819277108434,0.180722891566
0.558823529412,0.441176470588
0.266666666667,0.733333333333
0.759259259259,0.240740740741
0.484375,0.515625
0.194444444444,0.805555555556
0.229166666667,0.770833333333
0.51724137931,0.48275862069
0.807692307692,0.192307692308
0.875,0.125
0.206896551724,0.793103448276
1.625,0.0
0.16,0.84
0.757575757576,0.242424242424
0.475,0.525
0.641025641026,0.358974358974
0.545647058824,0.454352941176
0.0,0.0
0.46511627907,0.53488372093
0.208333333333,0.791666666667
0.172043010753,0.827956989247
0.379310344828,0.620689655172
0.25,0.75
0.185714285714,0.814285714286
0.25,0.75
0.0,0.0
0.0,0.0
0.571428571429,0.428571428571
2.25,0.0
0.660377358491,0.339622641509
0.0,0.375
0.647058823529,0.352941176471
0.25,0.0
0.75,0.25
0.75,0.0
0.6,0.4
0.125,0.875
0.0833333333333,0.916666666667
0.063829787234,0.936170212766
0.45,0.55
0.555555555556,0.444444444444
0.0,0.0
0.2,0.8
0.263593220339,0.736406779661
